adm0_name,iso3,X,Y,published,source,airline,info,optional1,optional2,optional3,ObjectId
Philippines,PHL,120.861863,14.16474,23.12.2020,Reuters,Philippine Airlines,Philippine Airlines to suspend inbound and outbound London flights until the end of February because of new COVID-19 strain,,,,567
Pitcairn,PCN,-128.32289,-24.376819,,,,,,,,568
Poland,POL,19.406603,52.122668,15.11.2020,https://www.thefirstnews.com/article/polish-flag-carrier-reports-major-fall-in-passenger-numbers-18388,LOT,Polish flag carrier reports major fall in passenger numbers.,,,,569
Poland,POL,19.406603,52.122668,21.12.2020,"https://airwaysmag.com/airlines/lot-e-631m-in-state-aid/#:~:text=MIAMI%20%E2%80%93%20LOT%20Polish%20Airlines%20(LO,News%20reported%20on%20December%2017.",LOT,LOT Polish Airlines to get €631m in state aid.,,,,570
Poland,POL,19.406603,52.122668,23.12.2020,https://www.total-croatia-news.com/travel/49108-lot-temporarily-suspends-warsaw-zagreb,LOT,Flights to Croatia: LOT Temporarily Suspends Warsaw-Zagreb,,,,571
Poland,POL,19.406603,52.122668,28.12.2020,https://simpleflying.com/lot-polish-airlines-787-million-support/,LOT,Christmas Comes Early For LOT Polish With $787 Million Support,,,,572
Poland,POL,19.406603,52.122668,19.01.2021,https://www.thefirstnews.com/article/polish-flag-carrier-lot-cancels-scheduled-domestic-intl-flights-19171,LOT,LOT Polish Airlines will suspend some international and domestic flights from 25 January because of COVID-19 restrictions,,,,573
Portugal,PRT,-7.961526,39.685014,01.12.2020,https://simpleflying.com/tap-air-portugal-jobs/,TAP,"TAP Portugal set to cut up to 3,600 jobs.",,,,574
Portugal,PRT,-7.961526,39.685014,11.12.2020,https://www.aeroin.net/tap-air-portugal-precisara-de-3-bi-de-euros-em-ajuda-do-governo-ate-2024/,TAP,TAP Air Portugal will require EUR 3 billion from the government until 2024.,,,,575
Portugal,PRT,-7.961526,39.685014,14.12.2020,https://airinsight.com/tap-portugal-restructuring-plan-reduces-fleet-and-workforce/,TAP,TAP restructuring plan reduces fleet and workforce.,,,,576
Portugal,PRT,-7.961526,39.685014,16.12.2020,https://www.flightradar24.com/blog/mystery-flights-euroatlantic-to-timor-leste/,EuroAtlantic,"EuroAtlantic, Lisbon to Timor-Leste.",,,,577
Portugal,PRT,-7.961526,39.685014,23.12.2020,https://www.theportugalnews.com/news/2020-12-22/tap-reduces-capacity-by-71-percent/57351,TAP,TAP reduces capacity by 71%; ,,,,578
Portugal,PRT,-7.961526,39.685014,11.01.2021,https://simpleflying.com/tap-air-portugal-rescue-approval-expected/,TAP,Portugal Expects EU To Approve TAP Rescue By April.,,,,579
Puerto Rico,PRI,-66.479397,18.224744,,,,,,,,580
Qatar,QAT,51.193104,25.286199,02.12.2020,https://us.acrofan.com/detail.php?number=385503,Qatar Airways,Qatar Airways to Reinstate Flights to Tokyo Haneda,,,,581
Qatar,QAT,51.193104,25.286199,02.12.2020,https://www.raillynews.com/2020/12/qatar-airways-adds-new-destinations-to-its-wide-flight-network/,Qatar Airways,"Qatar will increase flight frequency for Cape Town, Durban, Maldives, Maputo, Phuket, Seychelles and Zanzibar.",,,,582
Qatar,QAT,51.193104,25.286199,03.12.2020,https://www.ttrweekly.com/site/2020/12/qatar-resumes-haneda-flights/,Qatar Airways,Qatar Airways will resume flights to Tokyo's Haneda Airport from 11 December,,,,583
Qatar,QAT,51.193104,25.286199,06.12.2020,https://www.paddleyourownkanoo.com/2020/12/05/qatar-airways-flights-could-soon-become-a-whole-lot-quicker/,Qatar Airways,Qatar Airways flights could soon become shorter- through the lifting of a Saudi ban airspace use.,,,,584
Qatar,QAT,51.193104,25.286199,09.12.2020,https://simpleflying.com/qatar-airways-seattle/,Qatar Airways,Qatar Airways announces Seattle flights as Alaska Airlines joins oneworld.,,,,585
Qatar,QAT,51.193104,25.286199,14.12.2020,https://allafrica.com/stories/202012140410.html,Qatar Airways,Qatar Airways Starts Operations in Angola,,,,586
Qatar,QAT,51.193104,25.286199,15.12.2020,https://airwaysmag.com/airlines/qr-flies-again-from-lgw/,Qatar Airways,Qatar Airways restarts operations from London Gatwick.,,,,587
Qatar,QAT,51.193104,25.286199,15.12.2020,https://www.forbes.com/sites/lauriewerner/2020/12/14/qatar-airways-adds-2-new-us--routes-and-a-new-airline-partnership/?sh=fdeefd91cd83,Qatar Airways,Qatar Airways adds 2 new U.S. routes (Settle and San Francisco) and a new airline partnership (Alaska).,,,,588
Qatar,QAT,51.193104,25.286199,16.12.2020,https://www.eturbonews.com/2167863/seychelles-reconnects-to-doha/,Qatar Airways,Seychelles Reconnects to Doha,,,,589
Qatar,QAT,51.193104,25.286199,17.12.2020,https://www.aviation24.be/airlines/air-canada/qatar-airways-welcomes-inaugural-air-canada-flight-from-toronto-to-doha/?utm_source=rss&utm_medium=rss&utm_campaign=qatar-airways-welcomes-inaugural-air-canada-flight-from-toronto-to-doha,"Qatar Airways, Air Canada",Qatar Airways welcomes inaugural Air Canada flight from Toronto to Doha.,,,,590
Qatar,QAT,51.193104,25.286199,18.12.2020,https://www.thedailystar.net/world/news/qatar-airways-announces-2-flights-daily-dhaka-doha-route-2013005,Qatar Airways,Qatar Airways announces 2 flights daily on Dhaka-Doha route.,,,,591
Qatar,QAT,51.193104,25.286199,21.12.2020,https://www.ch-aviation.com/portal/news/98484-qatar-saudi-arabia-near-overflights-deal-report,Qatar Airways,"Qatar, Saudi Arabia near overflights deal – report",,,,592
Qatar,QAT,51.193104,25.286199,21.12.2020,https://www.kyivpost.com/ukraine-politics/ukrinform-qatar-airways-resumes-flights-to-kyiv-after-9-month-break.html,Qatar Airways,Qatar Airways resumes flights to Kyiv after 9-month break.,,,,593
Qatar,QAT,51.193104,25.286199,23.12.2020,https://www.traveldailynews.com/post/qatar-airways-offers-passengers-a-full-year-of-flexibility-in-2021,Qatar Airways,Qatar Airways offers passengers a full year of flexibility in 2021.,,,,594
Qatar,QAT,51.193104,25.286199,24.12.2020,https://ajot.com/news/qatar-airways-bolsters-connectivity-in-canada-with-announcement-of-daily-flights-to-montreal,Qatar Airways,Qatar Airways bolsters connectivity in Canada with announcement of daily flights to Montreal,,,,595
Qatar,QAT,51.193104,25.286199,28.12.2020,https://worldairlinenews.com/2020/12/28/qatar-airways-and-china-southern-airlines-launch-a-codeshare/,Qatar Airways,Qatar Airways and China Southern Airlines launch a codeshare,,,,596
Qatar,QAT,51.193104,25.286199,28.12.2020,https://thepeninsulaqatar.com/article/28/12/2020/Qatar-Airways-and-Oman-Air-agree-on-code-share-expansion,Qatar Airways,"Qatar Airways, Oman Air agree on a codeshare agreement.",,,,597
Qatar,QAT,51.193104,25.286199,31.12.2020,https://raajje.mv/92943,Qatar Airways,Qatar Airways increases flights to Maldives ,,,,598
Qatar,QAT,51.193104,25.286199,04.01.2021,https://ftnnews.com/aviation/40958-qatar-airways-launches-flights-to-seattle-earlier-than-planned,Qatar Airways,Qatar Airways launches flights to Seattle earlier than planned.,,,,599
Qatar,QAT,51.193104,25.286199,05.01.2021,https://centreforaviation.com/news/qatar-airways-and-latam-airlines-brasil-expand-codeshare-network-1045885,Qatar Airways,Qatar Airways and LATAM Airlines Brasil expand codeshare network.,,,,600
Qatar,QAT,51.193104,25.286199,06.01.2021,https://timesofoman.com/article/qatar-airways-resumes-flights-to-muscat-salalah,Qatar Airways,"Qatar Airways resumes flights to Muscat, Salalah",,,,601
Qatar,QAT,51.193104,25.286199,07.01.2021,https://onemileatatime.com/saudi-arabia-opens-airspace-qatar-airways/,Qatar Airways,"Saudi Arabia opens airspace to Qatar Airways, Gulf blockade ends.",,,,602
France,FRA,2.45652,46.627084,10.12.2020,https://worldairlinenews.com/2020/12/09/air-france-klm-martinair-cargo-launches-worlds-first-saf-program-for-the-airfreight-industry/,Air France-KLM,Air France KLM Martinair Cargo launches world’s first SAF program for the airfreight industry.,,,,603
France,FRA,2.45652,46.627084,14.12.2020,https://simpleflying.com/corsair-european-commission-aid-approval/,Corsair,France's Corsair receives European approval for €130m in aid.,,,,604
France,FRA,2.45652,46.627084,19.12.2020,https://raajje.mv/92379,Air France,Air France resumes flights to Maldives,,,,605
France,FRA,2.45652,46.627084,21.12.2020,http://www.xinhuanet.com/english/2020-12/19/c_139603149.htm,Air France-KLM,"Air France-KLM Group, Kenya Airways to end Africa-Europe joint venture cooperation.",,,,606
France,FRA,2.45652,46.627084,08.01.2021,https://www.aviation24.be/airlines/air-france-klm-group/air-france/summer-2021-air-france-to-serve-the-french-caribbean-french-guiana-and-reunion-island-from-both-paris-cdg-and-paris-orly/,Air France,"Air France to serve the French Caribbean, French Guiana and Reunion Island from both Paris-CDG and Paris-Orly: Summer 2021.",,,,607
France,FRA,2.45652,46.627084,12.01.2021,https://simpleflying.com/air-france-adding-more-summer-flights-to-french-caribbean/,Air France,Air France adding more summer flights to French Caribbean.,,,,608
France,FRA,2.45652,46.627084,15.01.2021,https://worldairlinenews.com/2021/01/15/air-france-is-awarded-4-star-covid-19-airline-safety-rating-by-skytrax/,Air France,Air France is awarded 4-star “COVID-19 Airline Safety Rating” by Skytrax,,,,609
France,FRA,2.45652,46.627084,18.01.2021,https://nltimes.nl/2021/01/18/negotiations-state-aid-air-france-klm-stalling-report,Air France-KLM,Negotiations on further state air to Air France-KLM stalling.,,,,610
French Guiana,GUF,-53.236712,3.921491,,,,,,,,611
French Southern Territories,ATF,69.642419,-49.605893,,,,,,,,612
Gabon,GAB,11.800744,-0.606228,,,,,,,,613
Gambia,GMB,-15.39888,13.453329,,,,,,,,614
Gaza,PSE,34.306254,31.323248,,,,,,,,615
Georgia,GEO,43.371361,42.04813,10.12.2020,https://www.aviationpros.com/airlines/news/21165807/hungarian-lowcost-airline-plans-to-restore-bases-at-kutaisi-international-airport-of-georgia,Wizz Air,Hungarian low-cost airline plans to restore bases at Kutaisi International Airport of Georgia,,,,616
Georgia,GEO,43.371361,42.04813,26.01.2021,https://menafn.com/1101495602/Ukrainian-air-company-returns-on-Georgias-aviation-market&source=28,SkyUp Airlines,SkyUp Airlines will resume flights between Tbilisi and Kyiv from 04FEB21.,,,,617
Germany,DEU,10.380614,51.08868,02.12.2020,https://www.aviation24.be/airlines/lufthansa-group/all-lufthansa-group-fares-can-be-rebooked-free-of-charge-as-often-as-desired-until-the-end-of-february/?utm_source=rss&utm_medium=rss&utm_campaign=all-lufthansa-group-fares-can-be-rebooked-free-of-charge-as-often-as-desired-until-the-end-of-february,Lufthansa,All Lufthansa Group fares can be rebooked free of charge as often as desired until the end of February.,,,,618
Germany,DEU,10.380614,51.08868,03.12.2020,https://worldairlinenews.com/2020/12/03/lufthansa-reports-strong-bookings-for-the-holidays/,Lufthansa,Lufthansa reports strong bookings for the holidays.,,,,619
Germany,DEU,10.380614,51.08868,04.12.2020,https://www.total-croatia-news.com/travel/48671-eurowings-cancels-cologne-split,Eurowings,Eurowings Cancels Cologne-Split,,,,620
Germany,DEU,10.380614,51.08868,05.12.2020,https://www.vanguardngr.com/2020/12/lufthansa-resumes-flight-operations-to-nigeria-connecting-lagos-abuja/,Lufthansa,"Lufthansa resumes flights between Frankfurt and Lagos, Abuja.",,,,621
Germany,DEU,10.380614,51.08868,05.12.2020,https://www.reuters.com/article/health-coronavirus-lufthansa-lapland/lufthansa-adds-flights-to-lapland-despite-finlands-travel-restrictions-idUSL8N2IK2OU,Lufthansa,Lufthansa adds flights to Lapland despite Finland's travel restrictions,,,,622
Germany,DEU,10.380614,51.08868,06.12.2020,https://www.vanguardngr.com/2020/12/lufthansa-resumes-flight-operations-to-nigeria-connecting-lagos-abuja/,Lufthansa,"Lufthansa resumes flights between Frankfurt and Lagos, Abuja ",,,,623
Germany,DEU,10.380614,51.08868,10.12.2020,https://airwaysmag.com/airlines/lh-cargo-covid-19-vaccines/,Lufthansa,Lufthansa Cargo ready to transport COVID-19 vaccines globally.,,,,624
Germany,DEU,10.380614,51.08868,15.12.2020,https://www.aviation24.be/alliances/star-alliance/amadeus-and-star-alliance-unite-to-make-touchless-travel-more-accessible/?utm_source=rss&utm_medium=rss&utm_campaign=amadeus-and-star-alliance-unite-to-make-touchless-travel-more-accessible,Lufthansa,Amadeus and Star Alliance unite to make touchless travel more accessible.,,,,625
Germany,DEU,10.380614,51.08868,21.12.2020,https://simpleflying.com/condor-dominican-republic-resumption/,Condor,Condor Resumes Dominican Republic Flights For The Winter Season.,,,,626
Germany,DEU,10.380614,51.08868,22.12.2020,https://www.aviation24.be/airlines/condor/condor-launches-weekly-connection-between-frankfurt-and-xian-china/?utm_source=rss&utm_medium=rss&utm_campaign=condor-launches-weekly-connection-between-frankfurt-and-xian-china,Condor,"Condor launches weekly connection between Frankfurt and Xian, China.",,,,627
Germany,DEU,10.380614,51.08868,23.12.2020,https://www.bloomberg.com/news/articles/2020-12-22/lufthansa-will-airlift-food-to-britain-skirting-port-logjam,Lufthansa," Lufthansa Will Airlift Food to Britain, Skirting Port Logjam.",,,,628
Germany,DEU,10.380614,51.08868,24.12.2020,https://www.aviation24.be/airlines/lufthansa-group/lufthansa-cargo/airlifts-80-tons-of-fruit-and-vegetables-to-the-united-kingdom-amid-brexit-covid-19-chaos/?utm_source=rss&utm_medium=rss&utm_campaign=airlifts-80-tons-of-fruit-and-vegetables-to-the-united-kingdom-amid-brexit-covid-19-chaos,Lufthansa,Lufthansa Cargo airlifts 80 tonnes of fruit and vegetables to the United Kingdom amid Brexit/COVID-19 chaos.,,,,629
Germany,DEU,10.380614,51.08868,24.12.2020,https://simpleflying.com/lufthansa-pilot-jobs-secured/,Lufthansa,"5,000 Lufthansa Pilot Jobs Secured Thanks To Cost Cutting.",,,,630
Germany,DEU,10.380614,51.08868,28.12.2020,https://www.dw.com/en/lufthansa-ceo-expects-coronavirus-testing-for-long-haul-flights/a-56066443,Lufthansa,Lufthansa CEO expects coronavirus testing for long-haul flights.,,,,631
Germany,DEU,10.380614,51.08868,05.01.2021,https://worldairlinenews.com/2021/01/05/european-commission-approves-e1-25-billion-german-measure-to-recapitalize-tui/,TUI,European Commission approves €1.25 billion German measure to recapitalize TUI,,,,632
Germany,DEU,10.380614,51.08868,18.01.2021,https://www.rustourismnews.com/2021/01/15/condor-released-winter-flight-schedule-2021-22/,Condor,"German airline Condor releases Winter 2021/22 flight plan.
",,,,633
Germany,DEU,10.380614,51.08868,19.01.2021,https://www.reuters.com/article/lufthansa-restructuring/lufthansa-reaches-deal-with-eurowings-on-jobs-union-idUSL8N2JT23A,"Eurowings, Lufthansa",Lufthansa reaches deal with Eurowings on jobs -union.,,,,634
Germany,DEU,10.380614,51.08868,19.01.2021,https://www.thesouthafrican.com/travel/lufthansa-forced-to-cut-back-on-its-south-african-flights/,Lufthansa,Lufthansa forced to cut back on its South African flights,,,,635
Germany,DEU,10.380614,51.08868,20.01.2021,https://www.namibian.com.na/98209/read/Lufthansa-increases-flights-to-Namibia,Lufthansa,"Lufthansa will increase flights between Namibia and Frankfurt for March, April.",,,,636
Germany,DEU,10.380614,51.08868,22.01.2021,https://www.lufthansagroup.com/en/newsroom/releases/lufthansa-group-adjusts-mask-requirement.html,Lufthansa,"Lufthansa Group adjusts mask requirement, obliging all passengers to wear either a surgical mask, FFP2 mask or and KN95/N95 standard mask.",,,,637
Germany,DEU,10.380614,51.08868,25.01.2021,https://simpleflying.com/lufthansa-ocean-eurowings-discover/,Lufthansa,"Lufthansa launches its long-haul leisure brand, rebranded as ‘Eurowings Discover.’",,,,638
Germany,DEU,10.380614,51.08868,26.01.2021,https://simpleflying.com/lufthansa-remaining-a380-retirement/?utm_source=dlvr.it&utm_medium=twitter,Lufthansa,Lufthansa sending remaining fleet of A380s to storage.,,,,639
Gibraltar,GIB,-5.34852,36.137681,,,,,,,,640
Glorioso Islands,xFR,47.297676,-11.579769,,,,,,,,641
Greece,GRC,22.583055,39.473008,09.12.2020,https://www.ch-aviation.com/portal/news/98147-greeces-aegean-airlines-to-open-three-new-bases-in-2q21,Aegean Airlines,"Greece's Aegean Airlines to open three new bases (Mykonos, Kerkyra, and Santorini) in 2Q21.",,,,642
Greece,GRC,22.583055,39.473008,24.12.2020,https://www.aviation24.be/airlines/aegean/european-commission-approves-e120-million-greek-support-to-compensate-aegean-airlines-for-damages-suffered-due-to-coronavirus-outbreak/?utm_source=rss&utm_medium=rss&utm_campaign=european-commission-approves-e120-million-greek-support-to-compensate-aegean-airlines-for-damages-suffered-due-to-coronavirus-outbreak,Aegean Airlines,EC approves €120 million Greek support to compensate Aegean Airlines for damages suffered due to coronavirus outbreak.,,,,643
Greece,GRC,22.583055,39.473008,29.12.2020,https://www.ch-aviation.com/portal/news/98641-eu-clears-120mn-state-aid-for-greeces-aegean-airlines,Aegean Airlines,EU clears €120mn state aid for Greece’s Aegean Airlines.,,,,644
Greece,GRC,22.583055,39.473008,20.01.2021,https://www.ekathimerini.com/261408/article/ekathimerini/business/wizz-flights-between-greece-and-abu-dhabi-resume,Wizz Air,Wizz flights between Greece and Abu Dhabi resume,,,,645
Greenland,GRL,-41.393713,74.756257,08.06.2020,https://www.routesonline.com/news/38/airlineroute/291691/air-greenland-resumes-two-way-kangerlussuaq-copenhagen-traffic-from-mid-june-2020/,Air Greenland,Air Greenland resumes two-way Kangerlussuaq – Copenhagen traffic from mid-June 2020,,,,646
Grenada,GRD,-61.683617,12.11436,,,,,,,,647
Guadeloupe,GLP,-61.679736,16.159503,,,,,,,,648
Guam,GUM,144.702964,13.35781,,,,,,,,649
Guatemala,GTM,-91.231217,15.003765,,,,,,,,650
Guinea,GIN,-11.280731,11.005651,,,,,,,,651
Guinea-Bissau,GNB,-14.400762,12.117902,,,,,,,,652
Hala'ib Triangle,"EGY, SDN",35.507186,22.367022,,,,,,,,653
Heard Island and McDonald Islands,HMD,73.513147,-53.10263,,,,,,,,654
Holy See,VAT,12.453166,41.903448,,,,,,,,655
Honduras,HND,-86.613529,14.820544,,,,,,,,656
Hong Kong,HKG,114.026644,22.397976,11.12.2020,https://www.scmp.com/news/hong-kong/transport/article/3113497/coronavirus-hong-kong-airlines-cut-250-flight-attendants,Hong Kong Airlines,Hong Kong Airlines to cut 250 flight attendants in stricken carrier’s latest round of redundancies.,,,,657
Hong Kong,HKG,114.026644,22.397976,14.12.2020,https://www.businesstraveller.com/business-travel/2020/12/12/hong-kong-bans-british-airways-klm-over-covid-19-cases/,"British Airways, KLM","Hong Kong bans British Airways, KLM over Covid-19 cases.",,,,658
Hong Kong,HKG,114.026644,22.397976,06.01.2021,https://simpleflying.com/cathay-pacific-london-relaunch/,Cathay Pacific,Cathay Pacific Airways to resume flights between Hong Kong and London on 12 January,,,,659
Hong Kong,HKG,114.026644,22.397976,22.01.2021,https://www.scmp.com/news/hong-kong/transport/article/3118840/hong-kong-upstart-greater-bay-airlines-formally-applies?utm_content=article&utm_medium=Social&utm_source=Twitter#Echobox=1611305595,Great Bay Airlines,Hong Kong upstart Greater Bay Airlines formally applies for rights to operate more than 100 routes,,,,660
Hong Kong,HKG,114.026644,22.397976,25.01.2021,https://www.paddleyourownkanoo.com/2021/01/25/cathay-pacific-set-to-slash-flights-by-60-if-crew-quarantine-rules-are-introduced/,Cathay Pacific,Cathay Pacific Airways set to cut 60 percent of flights if crew quarantine is imposed,,,,661
Hong Kong,HKG,114.026644,22.397976,29.01.2021,https://finance.yahoo.com/news/cathay-pacific-sells-convertible-bonds-093000638.html,Cathay Pacific,Cathay planning one of its biggest bond sales to buttress its finances.,,,,662
Howland Island,UMI,-176.61696,0.807086,,,,,,,,663
Hungary,HUN,19.412215,47.16514,03.12.2020,https://www.anna.aero/2020/12/02/routes-reconnected-wizz-air-ceo-13-new-bases-and-260-new-routes-since-pandemic-started/,Wizz Air,Wizz Air CEO: 13 new bases and 260 new routes since pandemic started.,,,,664
Hungary,HUN,19.412215,47.16514,10.12.2020,https://www.exyuaviation.com/2020/12/wizz-air-launches-new-charter-service.html?m=1,Wizz Air,Wizz Air launches new charter service.,,,,665
Hungary,HUN,19.412215,47.16514,11.12.2020,"https://open4business.com.ua/wizz-air-plans-to-resume-flights-from-ukraine-to-10-countries/#:~:text=Business%20news%20from%20Ukraine&text=Wizz%20Air%20will%20resume%20flights,of%20the%20company%20on%20Tuesday.",Wizz Air,Wizz Air plans to resume flights from Ukraine to 10 European countries ,,,,666
Hungary,HUN,19.412215,47.16514,14.12.2020,"https://airwaysmag.com/airlines/wizz-nor-controversy-gibraltar-service/#:~:text=Wizz%20Air%20Faces%20Further%20Norwegian%20Controversy%2C%20Launches%20Gibraltar%20Service,-By&text=MIAMI%20%E2%80%93%20Wizz%20Air%20(W6),a%20Gibraltar%20(GIB)%20service.",Wizz Air,"Wizz Air Faces further Norwegian controversy, launches Luton-Gibraltar service.",,,,667
Hungary,HUN,19.412215,47.16514,18.12.2020,https://www.thetimes.co.uk/article/wizz-airs-jozsef-varadi-i-dont-feel-sorry-for-our-rivals-90-per-cent-of-the-aviation-industry-is-run-very-badly-rtq0hvrx6,Wizz Air,"The Big Interview, Wizz Air CEO Wizz Air’s Jozsef Varadi.",,,,668
Canada,CAN,-102.46617,58.040219,27.01.2021,https://ca.travelpulse.com/news/airlines/transat-cancels-flights-from-toronto-through-april-30-montreal-flights-continue.html,Air Transat,Air Transat will suspend all flights from Toronto from 28 January to 30 April,,,,669
Hungary,HUN,19.412215,47.16514,30.12.2020,https://worldairlinenews.com/2020/12/30/wizz-air-to-serve-abu-dhabi-from-athens-wizz-air-uk-to-launch-6-new-routes-in-2021/,Wizz Air,"Wizz Air to serve Abu Dhabi from Athens, Wizz Air UK to launch 6 new routes in 2021.",,,,670
Hungary,HUN,19.412215,47.16514,04.01.2021,https://airlinegeeks.com/2020/12/31/wizz-air-abu-dhabi-to-takes-off-in-january/,Wizz Air,Wizz Air Abu Dhabi To Takes Off on 15JAN21,,,,671
Hungary,HUN,19.412215,47.16514,04.01.2021,https://cyprus-mail.com/2021/01/02/wizz-air-starts-flights-to-larnaca-abu-dhabi/,Wizz Air,Wizz Air joint venture starts flights to Larnaca from Abu Dhabi.,,,,672
Hungary,HUN,19.412215,47.16514,07.01.2021,https://www.aviation24.be/airlines/wizz-air/wizz-air-and-ryanair-passenger-figures-fell-respectively-58-and-66-in-2020/?utm_source=rss&utm_medium=rss&utm_campaign=wizz-air-and-ryanair-passenger-figures-fell-respectively-58-and-66-in-2020,"Wizz Air, Ryanair",Wizz Air and Ryanair passenger figures fell respectively 58% and 66% in 2020.,,,,673
Hungary,HUN,19.412215,47.16514,08.01.2021,https://simpleflying.com/wizz-air-uk-flight-cuts/,"Wizz Air, Ryanair",Wizz Air Follows Ryanair With UK Flight Schedule Cuts,,,,674
Hungary,HUN,19.412215,47.16514,14.01.2021,https://seenews.com/news/wizz-air-cancels-introduction-of-seven-flights-from-belgrade-727676,Wizz Air,Wizz cancels seven flights from Belgrade.,,,,675
Hungary,HUN,19.412215,47.16514,20.01.2021,https://www.ekathimerini.com/261408/article/ekathimerini/business/wizz-flights-between-greece-and-abu-dhabi-resume,Wizz Air,Wizz flights between Greece and Abu Dhabi resume,,,,676
Ilemi Triangle,"SSD, KEN",35.037697,4.760151,,,,,,,,677
India,IND,79.357702,22.348341,03.12.2020,https://www.ch-aviation.com/portal/news/97874-singapore-airlines-tata-sons-mull-joint-bid-for-air-india,Air india,"Singapore Airlines, Tata Sons mull joint bid for Air India.",,,,678
India,IND,79.357702,22.348341,03.12.2020,https://travelobiz.com/air-india-express-to-operate-over-700-flights-from-6-countries-in-december-all-details-here/,Air India Express,Air India Express To Operate Over 700 Flights From 6 Countries In December.,,,,679
India,IND,79.357702,22.348341,05.12.2020,https://aeronauticsonline.com/air-india-to-add-two-new-us-routes/,Air India,Air India to Add Two New US Routes (HYD-ORD; BLR-SFO).,,,,680
India,IND,79.357702,22.348341,07.12.2020,https://www.livemint.com/news/india/bharat-bandh-air-india-offers-free-date-change-for-those-unable-to-reach-airport-tomorrow-11607352417829.html,"Air India, IndiGo,SpiceJet","Air India offers no-show waiver for strike on 8 December; IndiGo, SpiceJet issue similar advisories ",,,,681
India,IND,79.357702,22.348341,08.12.2020,https://www.livemint.com/news/india/bharat-bandh-air-india-offers-free-date-change-for-those-unable-to-reach-airport-tomorrow-11607352417829.htmll,Air India,"Air India offers no-show waiver, free date change for those unable to reach airport tomorrow.",,,,682
India,IND,79.357702,22.348341,10.12.2020,https://www.businesstraveller.com/business-travel/2020/12/09/air-india-announces-new-international-flights/,Air India,Air India announces new international flights.,,,,683
India,IND,79.357702,22.348341,17.12.2020,https://apnews.com/article/business-india-55a360fc515a44acf1953943b1e32876,Air India,India receives bids to buy state-owned Air India airline,,,,684
India,IND,79.357702,22.348341,19.12.2020,https://timesofindia.indiatimes.com/city/chennai/air-india-to-resume-afternoon-flights-between-chennai-and-coimbatore/articleshow/79813139.cms,Air India,Air India will resume afternoon flights between Coimbatore and Chennai on 23 December ,,,,685
India,IND,79.357702,22.348341,21.12.2020,https://simpleflying.com/indigo-traffic-increase/,IndiGo,IndiGo expects to reach pre-crisis levels of traffic in a few months.,,,,686
India,IND,79.357702,22.348341,09.01.2021,The Shillong Times,IndiGo,IndiGo will resume flights between Kolkata and Shillong from 1 February ,,,,687
India,IND,79.357702,22.348341,22.12.2020,https://trak.in/tags/business/2020/12/22/air-india-bans-all-international-flights-to-these-countries-free-reschedule-zero-cancellation-charge/,Air India,"Air India cancels all flights Oman, Saudi Arabia, U.K. ",,,,688
India,IND,79.357702,22.348341,31.10.2020,https://raajje.mv/89703,Go Air,Go Air to resume flights to Maldives from November,,,,689
India,IND,79.357702,22.348341,31.12.2020,https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/goair-announces-expansion-of-services-to-uae/articleshow/80049430.cms,Go Air,GoAir announces expansion of services to UAE,,,,690
India,IND,79.357702,22.348341,09.01.2021,https://theshillongtimes.com/2021/01/08/indigo-to-resume-kolkata-shillong-flight-from-feb-1/indigo-flight-to-shillong/,IndiGo,IndiGo will resume flights between Kolkata and Shillong from 1 February ,,,,691
India,IND,79.357702,22.348341,11.01.2021,https://simpleflying.com/vistara-long-haul-frankfurt/,Vistara,"Indian airline Vistara is set to launch a second route to Europe on 18FEB21, with Delhi-Frankfurt flights.",,,,692
India,IND,79.357702,22.348341,12.01.2021,https://www.livemint.com/companies/news/indigo-to-add-flights-in-7-more-cities-11610437195434.html,IndiGo,"IndiGo plans to start new flights connecting Agra, Bareilly, Darbhanga, Durgapur, Kurnool, Leh and Rajkot ",,,,693
India,IND,79.357702,22.348341,15.01.2021,https://www.thehindubusinessline.com/economy/logistics/air-india-launches-direct-non-stop-chicago-hyderabad-service/article33577129.ece,Air India,Air India launches direct non-stop Chicago-Hyderabad service.,,,,694
India,IND,79.357702,22.348341,19.01.2021,https://twitter.com/TanzaniaUpdates/status/1351413837040410624?s=08,"Air India, Air Tanzania","Air India, Air Tanzania sign an airline interline agreement",,,,695
India,IND,79.357702,22.348341,22.01.2021,https://timesofindia.indiatimes.com/business/india-business/flydubai-barred-from-bringing-passengers-to-chennai-till-january-31-after-passenger-tests-covid-positive/articleshow/80407393.cms,Flydubai ,Flydubai barred from bringing passengers to Chennai till January 31 after passenger tests Covid positive,,,,696
Indonesia,IDN,113.914701,-0.989601,26.12.2020,https://en.tempo.co/read/1417844/pontianak-bans-batik-air-airasia-flights-for-transporting-covid-19-passengers,"AirAsia, Batik Air",West Kalimantan provincial government bans AirAsia flights between Jakarta and Pontianak until 6 January after passengers test positive for COVID-19 ,,,,697
Indonesia,IDN,113.914701,-0.989601,11.01.2021,https://www.nytimes.com/2021/01/09/world/asia/indonesia-plane-crash.html,Sriwijaya Air,"Indonesian Jetliner Crashes Into the Sea After Takeoff, Carrying 62",,,,698
